"IssuerID","State","Plan Type","ReportingUnitID","PlanID","OverallRatingValue","MedicalCareRatingValue","MemberExperienceRatingValue","PlanAdministrationRatingValue","NotRatedReason_OverallRatingDesc","NotRatedReason_MedicalCareRatingDesc","NotRatedReason_MemberExperienceRatingDesc","NotRatedReason_PlanAdministrationRatingDesc"
40788,TX,HMO,40788-TX-HMO,40788TX0460012,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
41047,OH,HMO,41047-OH-HMO,41047OH0010025,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010027,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010041,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010043,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010045,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010049,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010053,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010057,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010059,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010060,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010061,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010062,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010063,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0010064,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030023,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030025,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030041,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030043,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030045,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030049,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030053,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030057,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030059,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030060,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030061,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030063,3,3,3,3,,,,
41047,OH,HMO,41047-OH-HMO,41047OH0030064,3,3,3,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020002,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020003,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020006,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020009,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020011,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020012,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020015,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020018,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020029,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020030,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020046,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020047,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020048,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020050,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020051,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020052,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020053,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020056,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020058,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020059,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020060,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020061,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020062,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020063,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020064,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020065,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020066,3,3,2,3,,,,
41921,VA,EPO,41921-VA-EPO,41921VA0020067,3,3,2,3,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060001,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060002,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060003,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060004,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060005,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060006,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060009,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060010,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060011,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060012,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060013,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060014,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060015,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060016,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0060017,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0070001,3,3,4,5,,,,
42261,UT,EPO,42261-UT-EPO,42261UT0070002,3,3,4,5,,,,
42326,SC,HMO,42326-SC-HMO,42326SC0010001,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
42326,SC,HMO,42326-SC-HMO,42326SC0010002,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
42326,SC,HMO,42326-SC-HMO,42326SC0010004,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
42326,SC,HMO,42326-SC-HMO,42326SC0010007,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
42326,SC,HMO,42326-SC-HMO,42326SC0020001,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
42326,SC,HMO,42326-SC-HMO,42326SC0020002,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
42326,SC,HMO,42326-SC-HMO,42326SC0030001,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
42529,IL,HMO,42529-IL-HMO,42529IL0070001,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
42529,IL,HMO,42529-IL-HMO,42529IL0070002,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
42529,IL,HMO,42529-IL-HMO,42529IL0070003,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
42529,IL,HMO,42529-IL-HMO,42529IL0070004,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
42529,IL,HMO,42529-IL-HMO,42529IL0070005,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
42529,IL,HMO,42529-IL-HMO,42529IL0070006,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
42529,IL,HMO,42529-IL-HMO,42529IL0070008,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
42529,IL,HMO,42529-IL-HMO,42529IL0070009,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
42529,IL,HMO,42529-IL-HMO,42529IL0070010,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
42529,IL,HMO,42529-IL-HMO,42529IL0070011,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43490,KS,EPO,43490-KS-EPO,43490KS0010002,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010003,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010005,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010006,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010008,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010011,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010012,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010013,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010014,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010015,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010020,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010021,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010022,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010024,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010025,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010026,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010027,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010028,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010029,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010030,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010033,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010035,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010036,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010037,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010038,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010039,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010042,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010043,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43490,KS,EPO,43490-KS-EPO,43490KS0010045,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
43802,GA,HMO,43802-GA-HMO,43802GA0040011,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040012,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040013,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040014,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040015,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040018,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040019,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040020,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040022,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040023,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040024,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040025,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040026,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040027,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040028,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
43802,GA,HMO,43802-GA-HMO,43802GA0040029,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44007,NC,PPO,44007-NC-PPO,44007NC0120001,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44007,NC,PPO,44007-NC-PPO,44007NC0120002,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44007,NC,PPO,44007-NC-PPO,44007NC0120003,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010001,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010002,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010003,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010004,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010005,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010008,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010009,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010010,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010011,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010012,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010013,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010014,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010018,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010019,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
44522,IL,HMO,44522-IL-HMO,44522IL0010020,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45480,OK,HMO,45480-OK-HMO,45480OK0050012,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45480,OK,HMO,45480-OK-HMO,45480OK0050013,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45480,OK,HMO,45480-OK-HMO,45480OK0050014,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45480,OK,HMO,45480-OK-HMO,45480OK0050015,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45480,OK,HMO,45480-OK-HMO,45480OK0050016,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45480,OK,HMO,45480-OK-HMO,45480OK0050017,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45480,OK,HMO,45480-OK-HMO,45480OK0050018,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45480,OK,HMO,45480-OK-HMO,45480OK0050019,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45480,OK,HMO,45480-OK-HMO,45480OK0050020,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45480,OK,HMO,45480-OK-HMO,45480OK0050021,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45786,TX,HMO,45786-TX-HMO,45786TX0010001,2,2,2,3,,,,
45786,TX,HMO,45786-TX-HMO,45786TX0010002,2,2,2,3,,,,
45786,TX,HMO,45786-TX-HMO,45786TX0020001,2,2,2,3,,,,
45786,TX,HMO,45786-TX-HMO,45786TX0020002,2,2,2,3,,,,
45786,TX,HMO,45786-TX-HMO,45786TX0020004,2,2,2,3,,,,
45786,TX,HMO,45786-TX-HMO,45786TX0020006,2,2,2,3,,,,
45786,TX,HMO,45786-TX-HMO,45786TX0020009,2,2,2,3,,,,
45786,TX,HMO,45786-TX-HMO,45786TX0050001,2,2,2,3,,,,
45786,TX,HMO,45786-TX-HMO,45786TX0050002,2,2,2,3,,,,
45819,IA,EPO,45819-IA-EPO,45819IA0010002,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010003,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010005,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010006,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010008,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010011,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010013,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010014,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010015,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010017,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010020,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010021,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010023,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010025,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010027,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010028,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010030,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010033,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010034,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010035,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010036,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010037,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010038,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010039,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010042,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010043,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45819,IA,EPO,45819-IA-EPO,45819IA0010045,NR,NR,NR,NR,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring,New-ineligible for Scoring
45845,OH,HMO,45845-OH-HMO,45845OH0100001,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100002,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100003,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100005,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100006,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100008,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100009,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100011,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100012,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100013,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100014,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100015,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100016,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100017,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100020,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100021,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100023,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100024,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100025,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100026,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100027,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100028,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100029,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100030,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100033,4,4,4,4,,,,
45845,OH,HMO,45845-OH-HMO,45845OH0100035,4,4,4,4,,,,
